10.000	
m		kPa
3.00  119.83768
3.10  117.39563
3.20  114.51190
3.30  111.18892
3.40  107.43042
3.50  103.24171
3.60  98.63001
3.70  93.60476
3.80  88.17788
3.90  82.36401
4.00  76.18070
4.10  69.64851
4.20  62.79112
4.30  55.63523
4.40  48.21057
4.50  40.54965
4.60  32.68754
4.70  24.66161
4.80  16.51108
4.90  8.27664
5.00  0.00000
2080.000	
m		kPa
0.00  0.00000
0.10  8.26609
0.20  16.49010
0.30  24.63046
0.40  32.64659
0.50  40.49935
0.60  48.15151
0.70  55.56804
0.80  62.71649
0.90  69.56721
1.00  76.09348
1.10  82.27165
1.20  88.08113
1.30  93.50435
1.40  98.52662
1.50  103.13596
1.60  107.32287
1.70  111.08004
1.80  114.40209
1.90  117.28521
2.00  119.72690
2.10  121.72562
2.20  123.28053
2.30  124.39127
2.40  125.05772
2.50  125.27987
2.60  125.05772
2.70  124.39127
2.80  123.28053
2.90  121.72562
3.00  119.72690
3.10  117.28521
3.20  114.40209
3.30  111.08004
3.40  107.32287
3.50  103.13596
3.60  98.52662
3.70  93.50435
3.80  88.08113
3.90  82.27165
4.00  76.09348
4.10  69.56721
4.20  62.71649
4.30  55.56804
4.40  48.15151
4.50  40.49935
4.60  32.64659
4.70  24.63046
4.80  16.49010
4.90  8.26609
5.00  0.00000
2085.000	
m		kPa
0.00  0.00000
0.10  8.25557
0.20  16.46919
0.30  24.59940
0.40  32.60575
0.50  40.44920
0.60  48.09260
0.70  55.50102
0.80  62.64206
0.90  69.48610
1.00  76.00646
1.10  82.17948
1.20  87.98457
1.30  93.40412
1.40  98.42339
1.50  103.03036
1.60  107.21544
1.70  110.97126
1.80  114.29236
1.90  117.17485
2.00  119.61616
2.10  121.61467
2.20  123.16949
2.30  124.28020
2.40  124.94665
2.50  125.16880
2.60  124.94665
2.70  124.28020
2.80  123.16949
2.90  121.61467
3.00  119.61616
3.10  117.17485
3.20  114.29236
3.30  110.97126
3.40  107.21544
3.50  103.03036
3.60  98.42339
3.70  93.40412
3.80  87.98457
3.90  82.17948
4.00  76.00646
4.10  69.48610
4.20  62.64206
4.30  55.50102
4.40  48.09260
4.50  40.44920
4.60  32.60575
4.70  24.59940
4.80  16.46919
4.90  8.25557
5.00  0.00000
2090.000	
m		kPa
0.00  0.00000
0.10  8.24508
0.20  16.44834
0.30  24.56843
0.40  32.56502
0.50  40.39919
0.60  48.03386
0.70  55.43418
0.80  62.56781
0.90  69.40518
1.00  75.91962
1.10  82.08750
1.20  87.88818
1.30  93.30405
1.40  98.32031
1.50  102.92488
1.60  107.10812
1.70  110.86258
1.80  114.18271
1.90  117.06455
2.00  119.50546
2.10  121.50374
2.20  123.05846
2.30  124.16913
2.40  124.83557
2.50  125.05772
2.60  124.83557
2.70  124.16913
2.80  123.05846
2.90  121.50374
3.00  119.50546
3.10  117.06455
3.20  114.18271
3.30  110.86258
3.40  107.10812
3.50  102.92488
3.60  98.32031
3.70  93.30405
3.80  87.88818
3.90  82.08750
4.00  75.91962
4.10  69.40518
4.20  62.56781
4.30  55.43418
4.40  48.03386
4.50  40.39919
4.60  32.56502
4.70  24.56843
4.80  16.44834
4.90  8.24508
5.00  0.00000
2095.000	
m		kPa
0.00  0.00000
0.10  8.23462
0.20  16.42755
0.30  24.53756
0.40  32.52442
0.50  40.34931
0.60  47.97527
0.70  55.36750
0.80  62.49374
0.90  69.32445
1.00  75.83298
1.10  81.99570
1.20  87.79198
1.30  93.20415
1.40  98.21739
1.50  102.81955
1.60  107.00093
1.70  110.75400
1.80  114.07314
1.90  116.95432
2.00  119.39480
2.10  121.39285
2.20  122.94745
2.30  124.05808
2.40  124.72450
2.50  124.94665
2.60  124.72450
2.70  124.05808
2.80  122.94745
2.90  121.39285
3.00  119.39480
3.10  116.95432
3.20  114.07314
3.30  110.75400
3.40  107.00093
3.50  102.81955
3.60  98.21739
3.70  93.20415
3.80  87.79198
3.90  81.99570
4.00  75.83298
4.10  69.32445
4.20  62.49374
4.30  55.36750
4.40  47.97527
4.50  40.34931
4.60  32.52442
4.70  24.53756
4.80  16.42755
4.90  8.23462
5.00  0.00000
2100.000	
m		kPa
0.00  0.00000
0.10  8.22420
0.20  16.40682
0.30  24.50677
0.40  32.48393
0.50  40.29958
0.60  47.91684
0.70  55.30100
0.80  62.41986
0.90  69.24390
1.00  75.74653
1.10  81.90409
1.20  87.69595
1.30  93.10442
1.40  98.11462
1.50  102.71435
1.60  106.89385
1.70  110.64551
1.80  113.96365
1.90  116.84414
2.00  119.28419
2.10  121.28199
2.20  122.83646
2.30  123.94703
2.40  124.61343
2.50  124.83557
2.60  124.61343
2.70  123.94703
2.80  122.83646
2.90  121.28199
3.00  119.28419
3.10  116.84414
3.20  113.96365
3.30  110.64551
3.40  106.89385
3.50  102.71435
3.60  98.11462
3.70  93.10442
3.80  87.69595
3.90  81.90409
4.00  75.74653
4.10  69.24390
4.20  62.41986
4.30  55.30100
4.40  47.91684
4.50  40.29958
4.60  32.48393
4.70  24.50677
4.80  16.40682
4.90  8.22420
5.00  0.00000
2105.000	
m		kPa
0.00  0.00000
0.10  8.21380
0.20  16.38615
0.30  24.47607
0.40  32.44355
0.50  40.24998
0.60  47.85856
0.70  55.23468
0.80  62.34616
0.90  69.16355
1.00  75.66026
1.10  81.81266
1.20  87.60010
1.30  93.00485
1.40  98.01200
1.50  102.60929
1.60  106.78689
1.70  110.53713
1.80  113.85424
1.90  116.73403
2.00  119.17363
2.10  121.17116
2.20  122.72548
2.30  123.83599
2.40  124.50237
2.50  124.72450
2.60  124.50237
2.70  123.83599
2.80  122.72548
2.90  121.17116
3.00  119.17363
3.10  116.73403
3.20  113.85424
3.30  110.53713
3.40  106.78689
3.50  102.60929
3.60  98.01200
3.70  93.00485
3.80  87.60010
3.90  81.81266
4.00  75.66026
4.10  69.16355
4.20  62.34616
4.30  55.23468
4.40  47.85856
4.50  40.24998
4.60  32.44355
4.70  24.47607
4.80  16.38615
4.90  8.21380
5.00  0.00000
2110.000	
m		kPa
0.00  0.00000
0.10  8.20344
0.20  16.36554
0.30  24.44546
0.40  32.40329
0.50  40.20052
0.60  47.80045
0.70  55.16852
0.80  62.27263
0.90  69.08338
1.00  75.57418
1.10  81.72142
1.20  87.50443
1.30  92.90545
1.40  97.90954
1.50  102.50437
1.60  106.68005
1.70  110.42885
1.80  113.74491
1.90  116.62398
2.00  119.06311
2.10  121.06036
2.20  122.61453
2.30  123.72495
2.40  124.39130
2.50  124.61343
2.60  124.39130
2.70  123.72495
2.80  122.61453
2.90  121.06036
3.00  119.06311
3.10  116.62398
3.20  113.74491
3.30  110.42885
3.40  106.68005
3.50  102.50437
3.60  97.90954
3.70  92.90545
3.80  87.50443
3.90  81.72142
4.00  75.57418
4.10  69.08338
4.20  62.27263
4.30  55.16852
4.40  47.80045
4.50  40.20052
4.60  32.40329
4.70  24.44546
4.80  16.36554
4.90  8.20344
5.00  0.00000
2115.000	
m		kPa
0.00  0.00000
0.10  8.19311
0.20  16.34500
0.30  24.41494
0.40  32.36314
0.50  40.15119
0.60  47.74248
0.70  55.10253
0.80  62.19929
0.90  69.00339
1.00  75.48829
1.10  81.63036
1.20  87.40893
1.30  92.80622
1.40  97.80722
1.50  102.39958
1.60  106.57333
1.70  110.32066
1.80  113.63566
1.90  116.51400
2.00  118.95264
2.10  120.94959
2.20  122.50359
2.30  123.61394
2.40  124.28025
2.50  124.50237
2.60  124.28025
2.70  123.61394
2.80  122.50359
2.90  120.94959
3.00  118.95264
3.10  116.51400
3.20  113.63566
3.30  110.32066
3.40  106.57333
3.50  102.39958
3.60  97.80722
3.70  92.80622
3.80  87.40893
3.90  81.63036
4.00  75.48829
4.10  69.00339
4.20  62.19929
4.30  55.10253
4.40  47.74248
4.50  40.15119
4.60  32.36314
4.70  24.41494
4.80  16.34500
4.90  8.19311
5.00  0.00000
2120.000	
m		kPa
0.00  0.00000
0.10  8.18280
0.20  16.32451
0.30  24.38450
0.40  32.32310
0.50  40.10200
0.60  47.68467
0.70  55.03671
0.80  62.12613
0.90  68.92359
1.00  75.40259
1.10  81.53949
1.20  87.31361
1.30  92.70715
1.40  97.70506
1.50  102.29493
1.60  106.46673
1.70  110.21258
1.80  113.52650
1.90  116.40407
2.00  118.84222
2.10  120.83885
2.20  122.39268
2.30  123.50293
2.40  124.16920
2.50  124.39131
2.60  124.16920
2.70  123.50293
2.80  122.39268
2.90  120.83885
3.00  118.84222
3.10  116.40407
3.20  113.52650
3.30  110.21258
3.40  106.46673
3.50  102.29493
3.60  97.70506
3.70  92.70715
3.80  87.31361
3.90  81.53949
4.00  75.40259
4.10  68.92359
4.20  62.12613
4.30  55.03671
4.40  47.68467
4.50  40.10200
4.60  32.32310
4.70  24.38450
4.80  16.32451
4.90  8.18280
5.00  0.00000
2125.000	
m		kPa
0.00  0.00000
0.10  8.17253
0.20  16.30408
0.30  24.35415
0.40  32.28318
0.50  40.05294
0.60  47.62701
0.70  54.97105
0.80  62.05314
0.90  68.84397
1.00  75.31706
1.10  81.44879
1.20  87.21847
1.30  92.60824
1.40  97.60305
1.50  102.19041
1.60  106.36024
1.70  110.10460
1.80  113.41741
1.90  116.29422
2.00  118.73184
2.10  120.72815
2.20  122.28178
2.30  123.39193
2.40  124.05816
2.50  124.28026
2.60  124.05816
2.70  123.39193
2.80  122.28178
2.90  120.72815
3.00  118.73184
3.10  116.29422
3.20  113.41741
3.30  110.10460
3.40  106.36024
3.50  102.19041
3.60  97.60305
3.70  92.60824
3.80  87.21847
3.90  81.44879
4.00  75.31706
4.10  68.84397
4.20  62.05314
4.30  54.97105
4.40  47.62701
4.50  40.05294
4.60  32.28318
4.70  24.35415
4.80  16.30408
4.90  8.17253
5.00  0.00000
2130.000	
m		kPa
0.00  0.00000
0.10  8.16228
0.20  16.28371
0.30  24.32389
0.40  32.24336
0.50  40.00402
0.60  47.56951
0.70  54.90557
0.80  61.98033
0.90  68.76454
1.00  75.23172
1.10  81.35828
1.20  87.12349
1.30  92.50950
1.40  97.50119
1.50  102.08603
1.60  106.25387
1.70  109.99671
1.80  113.30841
1.90  116.18442
2.00  118.62151
2.10  120.61748
2.20  122.17091
2.30  123.28095
2.40  123.94713
2.50  124.16921
2.60  123.94713
2.70  123.28095
2.80  122.17091
2.90  120.61748
3.00  118.62151
3.10  116.18442
3.20  113.30841
3.30  109.99671
3.40  106.25387
3.50  102.08603
3.60  97.50119
3.70  92.50950
3.80  87.12349
3.90  81.35828
4.00  75.23172
4.10  68.76454
4.20  61.98033
4.30  54.90557
4.40  47.56951
4.50  40.00402
4.60  32.24336
4.70  24.32389
4.80  16.28371
4.90  8.16228
5.00  0.00000
2135.000	
m		kPa
0.00  0.00000
0.10  8.15207
0.20  16.26340
0.30  24.29372
0.40  32.20366
0.50  39.95523
0.60  47.51215
0.70  54.84024
0.80  61.90769
0.90  68.68528
1.00  75.14657
1.10  81.26794
1.20  87.02869
1.30  92.41092
1.40  97.39948
1.50  101.98178
1.60  106.14762
1.70  109.88893
1.80  113.19949
1.90  116.07469
2.00  118.51123
2.10  120.50685
2.20  122.06006
2.30  123.16999
2.40  123.83610
2.50  124.05817
2.60  123.83610
2.70  123.16999
2.80  122.06006
2.90  120.50685
3.00  118.51123
3.10  116.07469
3.20  113.19949
3.30  109.88893
3.40  106.14762
3.50  101.98178
3.60  97.39948
3.70  92.41092
3.80  87.02869
3.90  81.26794
4.00  75.14657
4.10  68.68528
4.20  61.90769
4.30  54.84024
4.40  47.51215
4.50  39.95523
4.60  32.20366
4.70  24.29372
4.80  16.26340
4.90  8.15207
5.00  0.00000
2140.000	
m		kPa
0.00  0.00000
0.10  8.14189
0.20  16.24315
0.30  24.26362
0.40  32.16407
0.50  39.90657
0.60  47.45494
0.70  54.77508
0.80  61.83522
0.90  68.60620
1.00  75.06159
1.10  81.17779
1.20  86.93406
1.30  92.31250
1.40  97.29791
1.50  101.87766
1.60  106.04149
1.70  109.78124
1.80  113.09065
1.90  115.96502
2.00  118.40100
2.10  120.39625
2.20  121.94924
2.30  123.05903
2.40  123.72509
2.50  123.94714
2.60  123.72509
2.70  123.05903
2.80  121.94924
2.90  120.39625
3.00  118.40100
3.10  115.96502
3.20  113.09065
3.30  109.78124
3.40  106.04149
3.50  101.87766
3.60  97.29791
3.70  92.31250
3.80  86.93406
3.90  81.17779
4.00  75.06159
4.10  68.60620
4.20  61.83522
4.30  54.77508
4.40  47.45494
4.50  39.90657
4.60  32.16407
4.70  24.26362
4.80  16.24315
4.90  8.14189
5.00  0.00000
2145.000	
m		kPa
0.00  0.00000
0.10  8.13173
0.20  16.22295
0.30  24.23361
0.40  32.12458
0.50  39.85803
0.60  47.39788
0.70  54.71008
0.80  61.76293
0.90  68.52731
1.00  74.97679
1.10  81.08781
1.20  86.83960
1.30  92.21424
1.40  97.19650
1.50  101.77368
1.60  105.93547
1.70  109.67365
1.80  112.98189
1.90  115.85542
2.00  118.29082
2.10  120.28568
2.20  121.83844
2.30  122.94810
2.40  123.61409
2.50  123.83611
2.60  123.61409
2.70  122.94810
2.80  121.83844
2.90  120.28568
3.00  118.29082
3.10  115.85542
3.20  112.98189
3.30  109.67365
3.40  105.93547
3.50  101.77368
3.60  97.19650
3.70  92.21424
3.80  86.83960
3.90  81.08781
4.00  74.97679
4.10  68.52731
4.20  61.76293
4.30  54.71008
4.40  47.39788
4.50  39.85803
4.60  32.12458
4.70  24.23361
4.80  16.22295
4.90  8.13173
5.00  0.00000
2150.000	
m		kPa
0.00  0.00000
0.10  8.12160
0.20  16.20281
0.30  24.20369
0.40  32.08520
0.50  39.80963
0.60  47.34097
0.70  54.64524
0.80  61.69081
0.90  68.44858
1.00  74.89217
1.10  80.99800
1.20  86.74531
1.30  92.11615
1.40  97.09523
1.50  101.66983
1.60  105.82957
1.70  109.56617
1.80  112.87321
1.90  115.74589
2.00  118.18069
2.10  120.17516
2.20  121.72767
2.30  122.83718
2.40  123.50310
2.50  123.72510
2.60  123.50310
2.70  122.83718
2.80  121.72767
2.90  120.17516
3.00  118.18069
3.10  115.74589
3.20  112.87321
3.30  109.56617
3.40  105.82957
3.50  101.66983
3.60  97.09523
3.70  92.11615
3.80  86.74531
3.90  80.99800
4.00  74.89217
4.10  68.44858
4.20  61.69081
4.30  54.64524
4.40  47.34097
4.50  39.80963
4.60  32.08520
4.70  24.20369
4.80  16.20281
4.90  8.12160
5.00  0.00000
2155.000	
m		kPa
0.00  0.00000
0.10  8.11150
0.20  16.18273
0.30  24.17385
0.40  32.04593
0.50  39.76136
0.60  47.28420
0.70  54.58057
0.80  61.61886
0.90  68.37004
1.00  74.80773
1.10  80.90837
1.20  86.65119
1.30  92.01821
1.40  96.99411
1.50  101.56612
1.60  105.72378
1.70  109.45878
1.80  112.76462
1.90  115.63642
2.00  118.07060
2.10  120.06467
2.20  121.61692
2.30  122.72628
2.40  123.39212
2.50  123.61410
2.60  123.39212
2.70  122.72628
2.80  121.61692
2.90  120.06467
3.00  118.07060
3.10  115.63642
3.20  112.76462
3.30  109.45878
3.40  105.72378
3.50  101.56612
3.60  96.99411
3.70  92.01821
3.80  86.65119
3.90  80.90837
4.00  74.80773
4.10  68.37004
4.20  61.61886
4.30  54.58057
4.40  47.28420
4.50  39.76136
4.60  32.04593
4.70  24.17385
4.80  16.18273
4.90  8.11150
5.00  0.00000
2160.000	
m		kPa
0.00  0.00000
0.10  8.10143
0.20  16.16270
0.30  24.14409
0.40  32.00677
0.50  39.71321
0.60  47.22758
0.70  54.51605
0.80  61.54708
0.90  68.29167
1.00  74.72347
1.10  80.81892
1.20  86.55724
1.30  91.92043
1.40  96.89314
1.50  101.46253
1.60  105.61812
1.70  109.35149
1.80  112.65611
1.90  115.52702
2.00  117.96057
2.10  119.95421
2.20  121.50620
2.30  122.61540
2.40  123.28115
2.50  123.50311
2.60  123.28115
2.70  122.61540
2.80  121.50620
2.90  119.95421
3.00  117.96057
3.10  115.52702
3.20  112.65611
3.30  109.35149
3.40  105.61812
3.50  101.46253
3.60  96.89314
3.70  91.92043
3.80  86.55724
3.90  80.81892
4.00  74.72347
4.10  68.29167
4.20  61.54708
4.30  54.51605
4.40  47.22758
4.50  39.71321
4.60  32.00677
4.70  24.14409
4.80  16.16270
4.90  8.10143
5.00  0.00000
2165.000	
m		kPa
0.00  0.00000
0.10  8.09139
0.20  16.14273
0.30  24.11441
0.40  31.96771
0.50  39.66520
0.60  47.17111
0.70  54.45169
0.80  61.47547
0.90  68.21347
1.00  74.63938
1.10  80.72964
1.20  86.46346
1.30  91.82281
1.40  96.79231
1.50  101.35908
1.60  105.51256
1.70  109.24430
1.80  112.54768
1.90  115.41768
2.00  117.85059
2.10  119.84380
2.20  121.39550
2.30  122.50454
2.40  123.17020
2.50  123.39213
2.60  123.17020
2.70  122.50454
2.80  121.39550
2.90  119.84380
3.00  117.85059
3.10  115.41768
3.20  112.54768
3.30  109.24430
3.40  105.51256
3.50  101.35908
3.60  96.79231
3.70  91.82281
3.80  86.46346
3.90  80.72964
4.00  74.63938
4.10  68.21347
4.20  61.47547
4.30  54.45169
4.40  47.17111
4.50  39.66520
4.60  31.96771
4.70  24.11441
4.80  16.14273
4.90  8.09139
5.00  0.00000
2170.000	
m		kPa
0.00  0.00000
0.10  8.08138
0.20  16.12282
0.30  24.08482
0.40  31.92876
0.50  39.61730
0.60  47.11478
0.70  54.38749
0.80  61.40403
0.90  68.13545
1.00  74.55547
1.10  80.64053
1.20  86.36984
1.30  91.72535
1.40  96.69163
1.50  101.25576
1.60  105.40713
1.70  109.13721
1.80  112.43934
1.90  115.30841
2.00  117.74067
2.10  119.73342
2.20  121.28483
2.30  122.39370
2.40  123.05927
2.50  123.28117
2.60  123.05927
2.70  122.39370
2.80  121.28483
2.90  119.73342
3.00  117.74067
3.10  115.30841
3.20  112.43934
3.30  109.13721
3.40  105.40713
3.50  101.25576
3.60  96.69163
3.70  91.72535
3.80  86.36984
3.90  80.64053
4.00  74.55547
4.10  68.13545
4.20  61.40403
4.30  54.38749
4.40  47.11478
4.50  39.61730
4.60  31.92876
4.70  24.08482
4.80  16.12282
4.90  8.08138
5.00  0.00000
2175.000	
m		kPa
0.00  0.00000
0.10  8.07139
0.20  16.10296
0.30  24.05530
0.40  31.88991
0.50  39.56953
0.60  47.05859
0.70  54.32345
0.80  61.33275
0.90  68.05760
1.00  74.47173
1.10  80.55159
1.20  86.27639
1.30  91.62804
1.40  96.59109
1.50  101.15257
1.60  105.30181
1.70  109.03022
1.80  112.33107
1.90  115.19920
2.00  117.63079
2.10  119.62309
2.20  121.17420
2.30  122.28287
2.40  122.94835
2.50  123.17022
2.60  122.94835
2.70  122.28287
2.80  121.17420
2.90  119.62309
3.00  117.63079
3.10  115.19920
3.20  112.33107
3.30  109.03022
3.40  105.30181
3.50  101.15257
3.60  96.59109
3.70  91.62804
3.80  86.27639
3.90  80.55159
4.00  74.47173
4.10  68.05760
4.20  61.33275
4.30  54.32345
4.40  47.05859
4.50  39.56953
4.60  31.88991
4.70  24.05530
4.80  16.10296
4.90  8.07139
5.00  0.00000
2180.000	
m		kPa
0.00  0.00000
0.10  8.06144
0.20  16.08315
0.30  24.02587
0.40  31.85116
0.50  39.52189
0.60  47.00254
0.70  54.25956
0.80  61.26164
0.90  67.97992
1.00  74.38816
1.10  80.46283
1.20  86.18310
1.30  91.53089
1.40  96.49070
1.50  101.04951
1.60  105.19660
1.70  108.92333
1.80  112.22289
1.90  115.09007
2.00  117.52097
2.10  119.51279
2.20  121.06359
2.30  122.17207
2.40  122.83745
2.50  123.05928
2.60  122.83745
2.70  122.17207
2.80  121.06359
2.90  119.51279
3.00  117.52097
3.10  115.09007
3.20  112.22289
3.30  108.92333
3.40  105.19660
3.50  101.04951
3.60  96.49070
3.70  91.53089
3.80  86.18310
3.90  80.46283
4.00  74.38816
4.10  67.97992
4.20  61.26164
4.30  54.25956
4.40  47.00254
4.50  39.52189
4.60  31.85116
4.70  24.02587
4.80  16.08315
4.90  8.06144
5.00  0.00000
2185.000	
m		kPa
0.00  0.00000
0.10  8.05151
0.20  16.06340
0.30  23.99651
0.40  31.81252
0.50  39.47437
0.60  46.94663
0.70  54.19582
0.80  61.19069
0.90  67.90241
1.00  74.30477
1.10  80.37423
1.20  86.08998
1.30  91.43390
1.40  96.39045
1.50  100.94658
1.60  105.09151
1.70  108.81654
1.80  112.11480
1.90  114.98100
2.00  117.41120
2.10  119.40253
2.20  120.95301
2.30  122.06130
2.40  122.72656
2.50  122.94837
2.60  122.72656
2.70  122.06130
2.80  120.95301
2.90  119.40253
3.00  117.41120
3.10  114.98100
3.20  112.11480
3.30  108.81654
3.40  105.09151
3.50  100.94658
3.60  96.39045
3.70  91.43390
3.80  86.08998
3.90  80.37423
4.00  74.30477
4.10  67.90241
4.20  61.19069
4.30  54.19582
4.40  46.94663
4.50  39.47437
4.60  31.81252
4.70  23.99651
4.80  16.06340
4.90  8.05151
5.00  0.00000
2190.000	
m		kPa
0.00  0.00000
0.10  8.04160
0.20  16.04371
0.30  23.96724
0.40  31.77398
0.50  39.42697
0.60  46.89086
0.70  54.13224
0.80  61.11990
0.90  67.82507
1.00  74.22154
1.10  80.28580
1.20  85.99702
1.30  91.33705
1.40  96.29034
1.50  100.84378
1.60  104.98653
1.70  108.70985
1.80  112.00678
1.90  114.87200
2.00  117.30148
2.10  119.29232
2.20  120.84246
2.30  121.95054
2.40  122.61570
2.50  122.83747
2.60  122.61570
2.70  121.95054
2.80  120.84246
2.90  119.29232
3.00  117.30148
3.10  114.87200
3.20  112.00678
3.30  108.70985
3.40  104.98653
3.50  100.84378
3.60  96.29034
3.70  91.33705
3.80  85.99702
3.90  80.28580
4.00  74.22154
4.10  67.82507
4.20  61.11990
4.30  54.13224
4.40  46.89086
4.50  39.42697
4.60  31.77398
4.70  23.96724
4.80  16.04371
4.90  8.04160
5.00  0.00000
2195.000	
m		kPa
0.00  0.00000
0.10  8.03173
0.20  16.02406
0.30  23.93804
0.40  31.73554
0.50  39.37970
0.60  46.83524
0.70  54.06881
0.80  61.04928
0.90  67.74790
1.00  74.13849
1.10  80.19754
1.20  85.90422
1.30  91.24037
1.40  96.19038
1.50  100.74111
1.60  104.88167
1.70  108.60325
1.80  111.89885
1.90  114.76307
2.00  117.19182
2.10  119.18215
2.20  120.73195
2.30  121.83981
2.40  122.50485
2.50  122.72658
2.60  122.50485
2.70  121.83981
2.80  120.73195
2.90  119.18215
3.00  117.19182
3.10  114.76307
3.20  111.89885
3.30  108.60325
3.40  104.88167
3.50  100.74111
3.60  96.19038
3.70  91.24037
3.80  85.90422
3.90  80.19754
4.00  74.13849
4.10  67.74790
4.20  61.04928
4.30  54.06881
4.40  46.83524
4.50  39.37970
4.60  31.73554
4.70  23.93804
4.80  16.02406
4.90  8.03173
5.00  0.00000
2200.000	
m		kPa
0.00  0.00000
0.10  8.02188
0.20  16.00447
0.30  23.90892
0.40  31.69721
0.50  39.33254
0.60  46.77975
0.70  54.00553
0.80  60.97882
0.90  67.67089
1.00  74.05560
1.10  80.10945
1.20  85.81159
1.30  91.14384
1.40  96.09056
1.50  100.63857
1.60  104.77693
1.70  108.49676
1.80  111.79101
1.90  114.65420
2.00  117.08221
2.10  119.07202
2.20  120.62146
2.30  121.72910
2.40  122.39402
2.50  122.61572
2.60  122.39402
2.70  121.72910
2.80  120.62146
2.90  119.07202
3.00  117.08221
3.10  114.65420
3.20  111.79101
3.30  108.49676
3.40  104.77693
3.50  100.63857
3.60  96.09056
3.70  91.14384
3.80  85.81159
3.90  80.10945
4.00  74.05560
4.10  67.67089
4.20  60.97882
4.30  54.00553
4.40  46.77975
4.50  39.33254
4.60  31.69721
4.70  23.90892
4.80  16.00447
4.90  8.02188
5.00  0.00000
2205.000	
m		kPa
0.00  0.00000
0.10  8.01206
0.20  15.98494
0.30  23.87988
0.40  31.65897
0.50  39.28551
0.60  46.72439
0.70  53.94241
0.80  60.90851
0.90  67.59405
1.00  73.97289
1.10  80.02152
1.20  85.71912
1.30  91.04745
1.40  95.99088
1.50  100.53616
1.60  104.67229
1.70  108.39036
1.80  111.68324
1.90  114.54541
2.00  116.97266
2.10  118.96193
2.20  120.51101
2.30  121.61842
2.40  122.28322
2.50  122.50487
2.60  122.28322
2.70  121.61842
2.80  120.51101
2.90  118.96193
3.00  116.97266
3.10  114.54541
3.20  111.68324
3.30  108.39036
3.40  104.67229
3.50  100.53616
3.60  95.99088
3.70  91.04745
3.80  85.71912
3.90  80.02152
4.00  73.97289
4.10  67.59405
4.20  60.90851
4.30  53.94241
4.40  46.72439
4.50  39.28551
4.60  31.65897
4.70  23.87988
4.80  15.98494
4.90  8.01206
5.00  0.00000
2210.000	
m		kPa
0.00  0.00000
0.10  8.00226
0.20  15.96545
0.30  23.85092
0.40  31.62083
0.50  39.23860
0.60  46.66918
0.70  53.87943
0.80  60.83837
0.90  67.51737
